Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Pet control accessory features (product.metafields.shopify.pet-control-accessory-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vegan-leather-bondage-vest-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/30A12002G1-4.jpg?v=1754979197,8,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,Sponge Soft Neck Cover,"<p><span dir=""auto"" style=""vertical-align: inherit;""><span dir=""auto"" style=""vertical-align: inherit;"">海绵柔软颈套，为您的私密时刻增添一抹柔滑舒适，轻柔呵护您的肌肤。细腻的质感更添性感，完美提升您的BDSM体验，同时确保关键部位的柔软舒适。这款令人无法抗拒的配饰，兼具魅力与舒适。</span></span></p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,72574.7792,shopify,6,continue,manual,116.99,178.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7801.jpg?v=1754296152,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7801.jpg?v=1754296152,lb,,,active
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7795.jpg?v=1754296152,2,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7794.jpg?v=1754296152,3,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7792.jpg?v=1754296151,4,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7789.jpg?v=1754296152,5,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7786.jpg?v=1754296152,6,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7784.gif?v=1754296151,7,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_7808.jpg?v=1754296152,8,"",,,,,,,,,,,,
sponge-soft-neck-cover-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/5_d2eae84a-8dd8-4cc9-be46-872b76ae7b0a.png?v=1754979372,9,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,Five-piece leather hand and foot bondage whip classic,"<p><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">这款五件套皮革手足约束鞭套装，将提升您的私密时刻。每一件都兼顾控制力和舒适度，带来时尚感十足的触感，增强您的亲密感。它非常适合探索界限，为您的游戏增添刺激，兼具耐用性和诱人的设计，能够点燃激情与信任。</span></span></p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,400.0,shopify,8,deny,manual,499.99,899.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318495105_340828440.jpg?v=1754811531,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318495105_340828440.jpg?v=1754811531,g,,,active
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/555555.jpg?v=1754924182,2,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/6666666.jpg?v=1754924182,3,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318876190_340828440.jpg?v=1754924182,4,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318489503_340828440.jpg?v=1754924182,5,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318828317_340828440.jpg?v=1754924182,6,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318639529_340828440.jpg?v=1754924182,7,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/16318660017_340828440.jpg?v=1754924182,8,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/2_7b9b66eb-1b3c-49d9-ae1c-d386c0e41a2b.png?v=1754924182,9,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/853136f76f08900f98ce9ffe5462b49e_1a897e96-a08e-4770-a883-2960e24916c9.png?v=1754924182,10,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/3_3d6b7a7f-d750-434c-b2fc-d3ff44ec9619.png?v=1754924182,11,"",,,,,,,,,,,,
five-piece-leather-hand-and-foot-restraint-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9518600555_340828440.jpg?v=1754977967,12,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,Genuine leather black sponge handcuffs and leg cuffs bondage training neck collar set,"<p>Experience ultimate control and comfort with this genuine leather bondage set, featuring black sponge-lined handcuffs, leg cuffs, and a matching neck collar. Designed for training and play, each piece combines durability with a soft touch, enhancing your intimate moments with a seductive edge. Perfect for exploring new sensations while ensuring secure restraint and stylish appeal.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,702.0,shopify,5,deny,manual,399.99,799.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/250000213.jpg?v=1754810572,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/250000213.jpg?v=1754810572,g,,,active
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2014.jpg?v=1754966095,2,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2001.jpg?v=1754966095,3,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2002.jpg?v=1754966095,4,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/252401191.jpg?v=1754966095,5,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1998.jpg?v=1754966095,6,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2020.jpg?v=1754966095,7,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_1999.jpg?v=1754966095,8,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2000.jpg?v=1754966095,9,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2010.jpg?v=1754966095,10,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2011.jpg?v=1754966095,11,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2013.jpg?v=1754966095,12,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2016.jpg?v=1754810572,13,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2017.jpg?v=1754810572,14,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/IMG_2018.jpg?v=1754810572,15,"",,,,,,,,,,,,
genuine-leather-black-sponge-handcuffs-and-leg-cuffs-bondage-training-neck-collar-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/f73b87a4c65dd96e1bdaacfee1fa040c.jpg?v=1754810572,16,"",,,,,,,,,,,,
red-lace-elastic-short-plush-eye-mask,Lace elastic short plush eye mask,"<p>Indulge in luxurious comfort with this lace elastic short plush eye mask. Its soft plush fabric gently caresses your skin while the delicate lace trim adds a touch of sensual elegance. The elastic band ensures a secure, comfortable fit, perfect for restful sleep or a seductive moment of relaxation. Elevate your nighttime routine with this alluring accessory designed to block out light and enhance your beauty rest.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-ygcahjbp,product.metafields.shopify.color-pattern,,,,,,,,30.0,shopify,7,deny,manual,9.99,12.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/853136f76f08900f98ce9ffe5462b49e_57ca9eb5-692e-4431-9bb9-298d34916f25.png?v=1754818768,1,"",false,,,,shopify--color-pattern-ygcahjbp; shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/853136f76f08900f98ce9ffe5462b49e_57ca9eb5-692e-4431-9bb9-298d34916f25.png?v=1754818768,g,,,active
red-lace-elastic-short-plush-eye-mask,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,30.0,shopify,9,deny,manual,9.99,12.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338164219_340828440.jpg?v=1754979172,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338164219_340828440.jpg?v=1754979172,g,,,
red-lace-elastic-short-plush-eye-mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338167083_340828440.jpg?v=1754979172,3,"",,,,,,,,,,,,
red-lace-elastic-short-plush-eye-mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9357350145_340828440.jpg?v=1754979172,4,"",,,,,,,,,,,,
red-lace-elastic-short-plush-eye-mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338128842_340828440.jpg?v=1754979172,5,"",,,,,,,,,,,,
red-lace-elastic-short-plush-eye-mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338140655_340828440.jpg?v=1754979172,6,"",,,,,,,,,,,,
red-lace-elastic-short-plush-eye-mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338149388_340828440.jpg?v=1754979172,7,"",,,,,,,,,,,,
red-lace-elastic-short-plush-eye-mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338131690_340828440.jpg?v=1754979172,8,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,Red lace leather belt plush sexy handcuffs and leg cuffs,"<p>Elevate your intimate moments with this red lace leather belt set, featuring plush handcuffs and leg cuffs designed for comfort and allure. The soft lining ensures a gentle touch on your skin while the bold red lace and leather combination adds a seductive edge. Perfect for exploring fantasies with style and safety, this set enhances connection and excitement in your private play.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-ygcahjbp,product.metafields.shopify.color-pattern,,,,,,,,279.0,shopify,7,deny,manual,69.99,129.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9357347864_340828440_6e98d3f0-ee9e-44a0-a667-f1be87b8194a.jpg?v=1754814031,1,"",false,,,,shopify--color-pattern-ygcahjbp; shopify--color-pattern-h9tm2ste,,,,g,,,active
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,279.0,shopify,5,deny,manual,69.99,129.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9313596114_340828440_c37c36ff-7012-4f9e-9844-a5954df604f9.jpg?v=1754979040,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9313596114_340828440_c37c36ff-7012-4f9e-9844-a5954df604f9.jpg?v=1754979040,g,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9313587330_340828440.jpg?v=1754979040,3,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338191366_340828440.jpg?v=1754979040,4,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9313596009_340828440.jpg?v=1754979040,5,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8.4.jpg?v=1754979040,6,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8.2.jpg?v=1754979040,7,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338191471_340828440_37253180-7c14-4a97-9d59-0bdd7ab2dea7.jpg?v=1754979040,8,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9313602066_340828440_c97e868d-9425-4a66-b4e6-b766df5adbba.jpg?v=1754979040,9,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9338170824_340828440_253e8967-f595-4bd6-9745-502e3a5cda21.jpg?v=1754979040,10,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8.1..jpg?v=1754966392,11,"",,,,,,,,,,,,
red-lace-leather-belt-plush-sexy-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8.3.jpg?v=1754966392,12,"",,,,,,,,,,,,
black-sponge-velcro-handcuffs-and-leg-cuffs,Black sponge Velcro handcuffs and leg cuffs,"<p>Experience ultimate control and comfort with these black sponge Velcro handcuffs and leg cuffs. Soft yet secure, they offer a sensual way to explore restraint without sacrificing ease. Perfect for adding a thrilling edge to your intimate moments while ensuring gentle wear on your skin.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,颜色,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,208.0,shopify,8,deny,manual,69.99,119.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4890874079_340828440.jpg?v=1754804766,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4890874079_340828440.jpg?v=1754804766,g,,,active
black-sponge-velcro-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4890871636_340828440.jpg?v=1754966414,2,"",,,,,,,,,,,,
black-sponge-velcro-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/4889177815_340828440.jpg?v=1754966414,3,"",,,,,,,,,,,,
black-sponge-velcro-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/7.2.jpg?v=1754812638,4,"",,,,,,,,,,,,
black-sponge-velcro-handcuffs-and-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/7.1.jpg?v=1754812638,5,"",,,,,,,,,,,,
red-leather-heart-whip,Heart-shaped leather whip,"<p>Add a playful edge to your intimate adventures with this BDSM-inspired heart-shaped leather whip. Crafted from supple leather, its distinctive heart design combines sensuality with a hint of daring, perfect for exploring passion and trust. Ideal for those seeking to ignite desire and deepen connection in a stylish, seductive way.</p>
<p> </p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,54.0,shopify,6,deny,manual,29.99,45.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/8987478860_340828440.jpg?v=1754966509,1,"",false,,,,shopify--color-pattern-dgy1dvxa,,,,g,,,active
red-leather-heart-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9007618875_340828440.jpg?v=1754966509,2,"",,,,,,,,,,,,
red-leather-heart-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9025010345_340828440.jpg?v=1754966509,3,"",,,,,,,,,,,,
red-leather-heart-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9007672200_340828440.jpg?v=1754966509,4,"",,,,,,,,,,,,
red-leather-heart-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/9024986492_340828440.jpg?v=1754755137,5,"",,,,,,,,,,,,
red-leather-heart-whip,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/6_fe9c88dd-f9d9-4f2a-a6ad-1aa6a242cfa4.jpg?v=1754812638,6,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,heart shaped bondage handcuffs training tied leg cuffs,"<p>Elevate your intimate moments with these heart-shaped bondage handcuffs and leg cuffs, designed for both training and playful restraint. Crafted to combine comfort with a seductive edge, they offer secure yet gentle restraint to explore new sensations. Perfect for adding a flirty, sexy touch to your adventurous nights.</p>",Knot Knot,Mature > Erotic > Sex Toys & Erotic Games,"","",true,Color,shopify--color-pattern-dgy1dvxa,product.metafields.shopify.color-pattern,,,,,,,,327.0,shopify,4,deny,manual,89.99,129.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN014ZUF0H2GnX1L6F5Cg__937849060-0-cib.jpg?v=1754754003,1,"",false,,,,shopify--color-pattern-dgy1dvxa; shopify--color-pattern-h9tm2ste,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN014ZUF0H2GnX1L6F5Cg__937849060-0-cib.jpg?v=1754754003,g,,,active
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,shopify--color-pattern-h9tm2ste,,,,,,,,,327.0,shopify,5,deny,manual,89.99,129.99,true,true,"",https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.2_25a4fcd4-ab4b-46e0-bb8f-e07aaa1aafd1.jpg?v=1754978986,2,"",,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.2_25a4fcd4-ab4b-46e0-bb8f-e07aaa1aafd1.jpg?v=1754978986,g,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01vZ5P7d2GnX1WxNvTC__937849060-0-cib.jpg?v=1754978986,3,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01pGxQ1a2GnX1WA9WWR__937849060-0-cib.jpg?v=1754978986,4,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01ESct3i2GnX1YNdaQl__937849060-0-cib.jpg?v=1754978986,5,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/O1CN01HEc8oF2GnX1Z3ODw1__937849060-0-cib.jpg?v=1754978986,6,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/5.1.jpg?v=1754978986,7,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/5.2.jpg?v=1754978986,8,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.2.jpg?v=1754978986,9,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.6.jpg?v=1754978986,10,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.9_34a18100-bca7-4186-919d-f7cded2003c2.jpg?v=1754978986,11,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.8.jpg?v=1754978986,12,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/1.7.jpg?v=1754978986,13,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/5.3.jpg?v=1754978986,14,"",,,,,,,,,,,,
black-heart-shaped-bondage-handcuffs-training-tied-leg-cuffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0716/4844/4554/files/5.4.jpg?v=1754978986,15,"",,,,,,,,,,,,
